0.0025	0.16625	0	304.499
0.0025	0.16875	0	304.499
0.0025	0.17125	0	304.498
0.0025	0.17375	0	304.496
0.0025	0.17625	0	304.495
0.0025	0.17875	0	304.493
0.0025	0.18125	0	304.491
0.0025	0.18375	0	304.488
0.0025	0.18625	0	304.485
0.0025	0.18875	0	304.482
0.0025	0.19125	0	304.478
0.0025	0.19375	0	304.475
0.0025	0.19625	0	304.471
0.0025	0.19875	0	304.467
0.0025	0.20125	0	304.462
0.0025	0.20375	0	304.458
0.0025	0.20625	0	304.453
0.0025	0.20875	0	304.447
0.0025	0.21125	0	304.441
0.0025	0.21375	0	304.435
0.0025	0.21625	0	304.428
0.0025	0.21875	0	304.421
0.0025	0.22125	0	304.413
0.0025	0.22375	0	304.405
0.0025	0.22625	0	304.397
0.0025	0.22875	0	304.389
0.0025	0.23125	0	304.38
0.0025	0.23375	0	304.371
0.0025	0.23625	0	304.361
0.0025	0.23875	0	304.35
0.0025	0.24125	0	304.34
0.0025	0.24375	0	304.328
0.0025	0.24625	0	304.316
0.0025	0.24875	0	304.304
0.0025	0.25125	0	304.292
0.0025	0.25375	0	304.279
0.0025	0.25625	0	304.265
0.0025	0.25875	0	304.251
0.0025	0.26125	0	304.237
0.0025	0.26375	0	304.223
0.0025	0.26625	0	304.207
0.0025	0.26875	0	304.191
0.0025	0.27125	0	304.176
0.0025	0.27375	0	304.159
0.0025	0.27625	0	304.141
0.0025	0.27875	0	304.125
0.0025	0.28125	0	304.107
0.0025	0.28375	0	304.089
0.0025	0.28625	0	304.07
0.0025	0.28875	0	304.051
0.0025	0.29125	0	304.031
0.0025	0.29375	0	304.012
0.0025	0.29625	0	303.991
0.0025	0.29875	0	303.971
0.0025	0.30125	0	303.951
0.0025	0.30375	0	303.93
0.0025	0.30625	0	303.909
0.0025	0.30875	0	303.887
0.0025	0.31125	0	303.866
0.0025	0.31375	0	303.845
0.0025	0.31625	0	303.823
0.0025	0.31875	0	303.801
0.0025	0.32125	0	303.78
0.0025	0.32375	0	303.758
0.0025	0.32625	0	303.736
0.0025	0.32875	0	303.714
0.0025	0.33125	0	303.692
0.0025	0.33375	0	303.671
0.0025	0.33625	0	303.649
0.0025	0.33875	0	303.627
0.0025	0.34125	0	303.605
0.0025	0.34375	0	303.585
0.0025	0.34625	0	303.564
0.0025	0.34875	0	303.543
0.0025	0.35125	0	303.522
0.0025	0.35375	0	303.502
0.0025	0.35625	0	303.482
0.0025	0.35875	0	303.462
0.0025	0.36125	0	303.442
0.0025	0.36375	0	303.423
0.0025	0.36625	0	303.404
0.0025	0.36875	0	303.385
0.0025	0.37125	0	303.366
0.0025	0.37375	0	303.349
0.0025	0.37625	0	303.331
0.0025	0.37875	0	303.314
0.0025	0.38125	0	303.297
0.0025	0.38375	0	303.281
0.0025	0.38625	0	303.265
0.0025	0.38875	0	303.249
0.0025	0.39125	0	303.233
0.0025	0.39375	0	303.219
0.0025	0.39625	0	303.204
0.0025	0.39875	0	303.19
0.0025	0.40125	0	303.176
0.0025	0.40375	0	303.163
0.0025	0.40625	0	303.151
0.0025	0.40875	0	303.138
0.0025	0.41125	0	303.126
0.0025	0.41375	0	303.114
0.0025	0.41625	0	303.103
0.0025	0.41875	0	303.091
0.0025	0.42125	0	303.08
0.0025	0.42375	0	303.07
0.0025	0.42625	0	303.06
0.0025	0.42875	0	303.051
0.0025	0.43125	0	303.042
0.0025	0.43375	0	303.033
0.0025	0.43625	0	303.024
0.0025	0.43875	0	303.016
0.0025	0.44125	0	303.009
0.0025	0.44375	0	303.001
0.0025	0.44625	0	302.994
0.0025	0.44875	0	302.987
0.0025	0.45125	0	302.981
0.0025	0.45375	0	302.975
0.0025	0.45625	0	302.97
0.0025	0.45875	0	302.964
0.0025	0.46125	0	302.96
0.0025	0.46375	0	302.955
0.0025	0.46625	0	302.951
0.0025	0.46875	0	302.947
0.0025	0.47125	0	302.943
0.0025	0.47375	0	302.94
0.0025	0.47625	0	302.936
0.0025	0.47875	0	302.933
0.0025	0.48125	0	302.931
0.0025	0.48375	0	302.928
0.0025	0.48625	0	302.927
0.0025	0.48875	0	302.925
0.0025	0.49125	0	302.924
0.0025	0.49375	0	302.923
0.0025	0.49625	0	302.923
0.0025	0.49875	0	302.922
0.0075	0.00125	0	308.428
0.0075	0.00375	0	308.429
0.0075	0.00625	0	308.431
0.0075	0.00875	0	308.433
0.0075	0.01125	0	308.437
0.0075	0.01375	0	308.442
0.0075	0.01625	0	308.447
0.0075	0.01875	0	308.454
0.0075	0.02125	0	308.462
0.0075	0.02375	0	308.469
0.0075	0.02625	0	308.478
0.0075	0.02875	0	308.487
0.0075	0.03125	0	308.497
0.0075	0.03375	0	308.508
0.0075	0.03625	0	308.519
0.0075	0.03875	0	308.531
0.0075	0.04125	0	308.543
0.0075	0.04375	0	308.556
0.0075	0.04625	0	308.57
0.0075	0.04875	0	308.583
0.0075	0.05125	0	308.597
0.0075	0.05375	0	308.611
0.0075	0.05625	0	308.626
0.0075	0.05875	0	308.641
0.0075	0.06125	0	308.655
0.0075	0.06375	0	308.67
0.0075	0.06625	0	308.684
0.0075	0.06875	0	308.699
0.0075	0.07125	0	308.713
0.0075	0.07375	0	308.728
0.0075	0.07625	0	308.743
0.0075	0.07875	0	308.756
0.0075	0.08125	0	308.77
0.0075	0.08375	0	308.784
0.0075	0.08625	0	308.797
0.0075	0.08875	0	308.81
0.0075	0.09125	0	308.823
0.0075	0.09375	0	308.835
0.0075	0.09625	0	308.847
0.0075	0.09875	0	308.859
0.0075	0.10125	0	308.871
0.0075	0.10375	0	308.881
0.0075	0.10625	0	308.891
0.0075	0.10875	0	308.902
0.0075	0.11125	0	308.912
0.0075	0.11375	0	308.921
0.0075	0.11625	0	308.93
0.0075	0.11875	0	308.938
0.0075	0.12125	0	308.946
0.0075	0.12375	0	308.953
0.0075	0.12625	0	308.96
0.0075	0.12875	0	308.966
0.0075	0.13125	0	308.971
0.0075	0.13375	0	308.977
0.0075	0.13625	0	308.981
0.0075	0.13875	0	308.986
0.0075	0.14125	0	308.989
0.0075	0.14375	0	308.993
0.0075	0.14625	0	308.996
0.0075	0.14875	0	308.998
0.0075	0.15125	0	309.001
0.0075	0.15375	0	309.002
0.0075	0.15625	0	309.003
0.0075	0.15875	0	309.003
0.0075	0.16125	0	309.003
0.0075	0.16375	0	309.002
0.0075	0.16625	0	309.001
0.0075	0.16875	0	309
0.0075	0.17125	0	308.997
0.0075	0.17375	0	308.995
0.0075	0.17625	0	308.991
0.0075	0.17875	0	308.988
0.0075	0.18125	0	308.983
0.0075	0.18375	0	308.978
0.0075	0.18625	0	308.973
0.0075	0.18875	0	308.967
0.0075	0.19125	0	308.961
0.0075	0.19375	0	308.953
0.0075	0.19625	0	308.945
0.0075	0.19875	0	308.937
0.0075	0.20125	0	308.927
0.0075	0.20375	0	308.918
0.0075	0.20625	0	308.907
0.0075	0.20875	0	308.896
0.0075	0.21125	0	308.884
0.0075	0.21375	0	308.872
0.0075	0.21625	0	308.858
0.0075	0.21875	0	308.844
0.0075	0.22125	0	308.829
0.0075	0.22375	0	308.814
0.0075	0.22625	0	308.797
0.0075	0.22875	0	308.78
0.0075	0.23125	0	308.762
0.0075	0.23375	0	308.743
0.0075	0.23625	0	308.724
0.0075	0.23875	0	308.703
0.0075	0.24125	0	308.681
0.0075	0.24375	0	308.659
0.0075	0.24625	0	308.636
0.0075	0.24875	0	308.612
0.0075	0.25125	0	308.587
0.0075	0.25375	0	308.561
0.0075	0.25625	0	308.534
0.0075	0.25875	0	308.506
0.0075	0.26125	0	308.477
0.0075	0.26375	0	308.447
0.0075	0.26625	0	308.417
0.0075	0.26875	0	308.386
0.0075	0.27125	0	308.354
0.0075	0.27375	0	308.321
0.0075	0.27625	0	308.287
0.0075	0.27875	0	308.252
0.0075	0.28125	0	308.216
0.0075	0.28375	0	308.179
0.0075	0.28625	0	308.142
0.0075	0.28875	0	308.104
0.0075	0.29125	0	308.065
0.0075	0.29375	0	308.026
0.0075	0.29625	0	307.986
0.0075	0.29875	0	307.945
0.0075	0.30125	0	307.903
0.0075	0.30375	0	307.861
0.0075	0.30625	0	307.819
0.0075	0.30875	0	307.777
0.0075	0.31125	0	307.734
0.0075	0.31375	0	307.691
0.0075	0.31625	0	307.648
0.0075	0.31875	0	307.603
0.0075	0.32125	0	307.56
0.0075	0.32375	0	307.516
0.0075	0.32625	0	307.472
0.0075	0.32875	0	307.428
0.0075	0.33125	0	307.383
0.0075	0.33375	0	307.34
0.0075	0.33625	0	307.297
0.0075	0.33875	0	307.254
0.0075	0.34125	0	307.211
0.0075	0.34375	0	307.169
0.0075	0.34625	0	307.127
0.0075	0.34875	0	307.085
0.0075	0.35125	0	307.043
0.0075	0.35375	0	307.002
0.0075	0.35625	0	306.962
0.0075	0.35875	0	306.922
0.0075	0.36125	0	306.883
0.0075	0.36375	0	306.845
0.0075	0.36625	0	306.807
0.0075	0.36875	0	306.769
0.0075	0.37125	0	306.733
0.0075	0.37375	0	306.697
0.0075	0.37625	0	306.662
0.0075	0.37875	0	306.628
0.0075	0.38125	0	306.594
0.0075	0.38375	0	306.561
0.0075	0.38625	0	306.529
0.0075	0.38875	0	306.497
0.0075	0.39125	0	306.466
0.0075	0.39375	0	306.437
0.0075	0.39625	0	306.408
0.0075	0.39875	0	306.379
0.0075	0.40125	0	306.352
0.0075	0.40375	0	306.325
0.0075	0.40625	0	306.298
0.0075	0.40875	0	306.273
0.0075	0.41125	0	306.249
0.0075	0.41375	0	306.225
0.0075	0.41625	0	306.203
0.0075	0.41875	0	306.181
0.0075	0.42125	0	306.159
0.0075	0.42375	0	306.139
0.0075	0.42625	0	306.119
0.0075	0.42875	0	306.101
0.0075	0.43125	0	306.082
0.0075	0.43375	0	306.065
0.0075	0.43625	0	306.048
0.0075	0.43875	0	306.032
0.0075	0.44125	0	306.017
0.0075	0.44375	0	306.002
0.0075	0.44625	0	305.987
0.0075	0.44875	0	305.974
0.0075	0.45125	0	305.961
0.0075	0.45375	0	305.949
0.0075	0.45625	0	305.938
0.0075	0.45875	0	305.928
0.0075	0.46125	0	305.917
0.0075	0.46375	0	305.907
0.0075	0.46625	0	305.899
0.0075	0.46875	0	305.891
0.0075	0.47125	0	305.884
0.0075	0.47375	0	305.877
0.0075	0.47625	0	305.871
0.0075	0.47875	0	305.865
0.0075	0.48125	0	305.861
0.0075	0.48375	0	305.856
0.0075	0.48625	0	305.853
0.0075	0.48875	0	305.849
0.0075	0.49125	0	305.847
0.0075	0.49375	0	305.846
0.0075	0.49625	0	305.844
0.0075	0.49875	0	305.844
0.0125	0.00125	0	312.638
0.0125	0.00375	0	312.64
0.0125	0.00625	0	312.642
0.0125	0.00875	0	312.647
0.0125	0.01125	0	312.653
0.0125	0.01375	0	312.659
0.0125	0.01625	0	312.668
0.0125	0.01875	0	312.678
0.0125	0.02125	0	312.688
0.0125	0.02375	0	312.7
0.0125	0.02625	0	312.713
0.0125	0.02875	0	312.728
0.0125	0.03125	0	312.744
0.0125	0.03375	0	312.76
0.0125	0.03625	0	312.778
0.0125	0.03875	0	312.796
0.0125	0.04125	0	312.815
0.0125	0.04375	0	312.834
0.0125	0.04625	0	312.854
0.0125	0.04875	0	312.875
0.0125	0.05125	0	312.896
0.0125	0.05375	0	312.918
0.0125	0.05625	0	312.939
0.0125	0.05875	0	312.961
0.0125	0.06125	0	312.984
0.0125	0.06375	0	313.006
0.0125	0.06625	0	313.028
0.0125	0.06875	0	313.05
0.0125	0.07125	0	313.072
0.0125	0.07375	0	313.094
0.0125	0.07625	0	313.115
0.0125	0.07875	0	313.137
0.0125	0.08125	0	313.158
0.0125	0.08375	0	313.179
0.0125	0.08625	0	313.199
0.0125	0.08875	0	313.218
0.0125	0.09125	0	313.238
0.0125	0.09375	0	313.257
0.0125	0.09625	0	313.274
0.0125	0.09875	0	313.292
0.0125	0.10125	0	313.309
0.0125	0.10375	0	313.326
0.0125	0.10625	0	313.341
0.0125	0.10875	0	313.356
0.0125	0.11125	0	313.37
0.0125	0.11375	0	313.384
0.0125	0.11625	0	313.397
0.0125	0.11875	0	313.409
0.0125	0.12125	0	313.421
0.0125	0.12375	0	313.432
0.0125	0.12625	0	313.442
0.0125	0.12875	0	313.452
0.0125	0.13125	0	313.46
0.0125	0.13375	0	313.468
0.0125	0.13625	0	313.476
0.0125	0.13875	0	313.482
0.0125	0.14125	0	313.488
0.0125	0.14375	0	313.493
0.0125	0.14625	0	313.497
0.0125	0.14875	0	313.501
0.0125	0.15125	0	313.503
0.0125	0.15375	0	313.506
0.0125	0.15625	0	313.507
0.0125	0.15875	0	313.508
0.0125	0.16125	0	313.507
0.0125	0.16375	0	313.507
0.0125	0.16625	0	313.505
0.0125	0.16875	0	313.502
0.0125	0.17125	0	313.5
0.0125	0.17375	0	313.495
0.0125	0.17625	0	313.491
0.0125	0.17875	0	313.485
0.0125	0.18125	0	313.479
0.0125	0.18375	0	313.471
0.0125	0.18625	0	313.463
0.0125	0.18875	0	313.454
0.0125	0.19125	0	313.444
0.0125	0.19375	0	313.433
0.0125	0.19625	0	313.422
0.0125	0.19875	0	313.409
0.0125	0.20125	0	313.395
0.0125	0.20375	0	313.38
0.0125	0.20625	0	313.365
0.0125	0.20875	0	313.348
0.0125	0.21125	0	313.33
0.0125	0.21375	0	313.312
0.0125	0.21625	0	313.292
0.0125	0.21875	0	313.271
0.0125	0.22125	0	313.249
0.0125	0.22375	0	313.226
0.0125	0.22625	0	313.202
0.0125	0.22875	0	313.176
0.0125	0.23125	0	313.149
0.0125	0.23375	0	313.12
0.0125	0.23625	0	313.091
0.0125	0.23875	0	313.06
0.0125	0.24125	0	313.028
0.0125	0.24375	0	312.995
0.0125	0.24625	0	312.96
0.0125	0.24875	0	312.924
0.0125	0.25125	0	312.887
0.0125	0.25375	0	312.848
0.0125	0.25625	0	312.807
0.0125	0.25875	0	312.765
0.0125	0.26125	0	312.722
0.0125	0.26375	0	312.678
0.0125	0.26625	0	312.632
0.0125	0.26875	0	312.585
0.0125	0.27125	0	312.536
0.0125	0.27375	0	312.486
0.0125	0.27625	0	312.435
0.0125	0.27875	0	312.383
0.0125	0.28125	0	312.329
0.0125	0.28375	0	312.273
0.0125	0.28625	0	312.217
0.0125	0.28875	0	312.16
0.0125	0.29125	0	312.101
0.0125	0.29375	0	312.041
0.0125	0.29625	0	311.981
0.0125	0.29875	0	311.92
0.0125	0.30125	0	311.858
0.0125	0.30375	0	311.796
0.0125	0.30625	0	311.732
0.0125	0.30875	0	311.668
0.0125	0.31125	0	311.603
0.0125	0.31375	0	311.538
0.0125	0.31625	0	311.473
0.0125	0.31875	0	311.407
0.0125	0.32125	0	311.341
0.0125	0.32375	0	311.275
0.0125	0.32625	0	311.209
0.0125	0.32875	0	311.143
0.0125	0.33125	0	311.076
0.0125	0.33375	0	311.011
0.0125	0.33625	0	310.946
0.0125	0.33875	0	310.88
0.0125	0.34125	0	310.816
0.0125	0.34375	0	310.751
0.0125	0.34625	0	310.688
0.0125	0.34875	0	310.625
0.0125	0.35125	0	310.563
0.0125	0.35375	0	310.502
0.0125	0.35625	0	310.442
0.0125	0.35875	0	310.382
0.0125	0.36125	0	310.322
0.0125	0.36375	0	310.264
0.0125	0.36625	0	310.207
0.0125	0.36875	0	310.152
0.0125	0.37125	0	310.096
0.0125	0.37375	0	310.043
0.0125	0.37625	0	309.989
0.0125	0.37875	0	309.938
0.0125	0.38125	0	309.887
0.0125	0.38375	0	309.838
0.0125	0.38625	0	309.79
0.0125	0.38875	0	309.743
0.0125	0.39125	0	309.697
0.0125	0.39375	0	309.652
0.0125	0.39625	0	309.608
0.0125	0.39875	0	309.566
0.0125	0.40125	0	309.524
0.0125	0.40375	0	309.484
0.0125	0.40625	0	309.445
0.0125	0.40875	0	309.407
0.0125	0.41125	0	309.371
0.0125	0.41375	0	309.336
0.0125	0.41625	0	309.302
0.0125	0.41875	0	309.269
0.0125	0.42125	0	309.237
0.0125	0.42375	0	309.206
0.0125	0.42625	0	309.176
0.0125	0.42875	0	309.147
0.0125	0.43125	0	309.12
0.0125	0.43375	0	309.094
0.0125	0.43625	0	309.069
0.0125	0.43875	0	309.045
0.0125	0.44125	0	309.022
0.0125	0.44375	0	308.999
0.0125	0.44625	0	308.978
0.0125	0.44875	0	308.958
0.0125	0.45125	0	308.94
0.0125	0.45375	0	308.922
0.0125	0.45625	0	308.904
0.0125	0.45875	0	308.888
0.0125	0.46125	0	308.874
0.0125	0.46375	0	308.86
0.0125	0.46625	0	308.847
0.0125	0.46875	0	308.835
0.0125	0.47125	0	308.824
0.0125	0.47375	0	308.813
0.0125	0.47625	0	308.804
0.0125	0.47875	0	308.796
0.0125	0.48125	0	308.789
0.0125	0.48375	0	308.782
0.0125	0.48625	0	308.776
0.0125	0.48875	0	308.772
0.0125	0.49125	0	308.768
0.0125	0.49375	0	308.766
0.0125	0.49625	0	308.764
0.0125	0.49875	0	308.764
0.0175	0.00125	0	316.845
0.0175	0.00375	0	316.846
0.0175	0.00625	0	316.85
0.0175	0.00875	0	316.856
0.0175	0.01125	0	316.864
0.0175	0.01375	0	316.873
0.0175	0.01625	0	316.885
0.0175	0.01875	0	316.898
0.0175	0.02125	0	316.912
0.0175	0.02375	0	316.929
0.0175	0.02625	0	316.947
0.0175	0.02875	0	316.967
0.0175	0.03125	0	316.988
0.0175	0.03375	0	317.011
0.0175	0.03625	0	317.034
0.0175	0.03875	0	317.059
0.0175	0.04125	0	317.085
0.0175	0.04375	0	317.111
0.0175	0.04625	0	317.138
0.0175	0.04875	0	317.166
0.0175	0.05125	0	317.195
0.0175	0.05375	0	317.224
0.0175	0.05625	0	317.253
0.0175	0.05875	0	317.283
0.0175	0.06125	0	317.313
0.0175	0.06375	0	317.343
0.0175	0.06625	0	317.373
0.0175	0.06875	0	317.403
0.0175	0.07125	0	317.432
0.0175	0.07375	0	317.462
0.0175	0.07625	0	317.492
0.0175	0.07875	0	317.521
0.0175	0.08125	0	317.549
0.0175	0.08375	0	317.577
0.0175	0.08625	0	317.604
0.0175	0.08875	0	317.63
0.0175	0.09125	0	317.656
0.0175	0.09375	0	317.681
0.0175	0.09625	0	317.705
0.0175	0.09875	0	317.729
0.0175	0.10125	0	317.751
0.0175	0.10375	0	317.773
0.0175	0.10625	0	317.794
0.0175	0.10875	0	317.814
0.0175	0.11125	0	317.833
0.0175	0.11375	0	317.851
0.0175	0.11625	0	317.869
0.0175	0.11875	0	317.886
0.0175	0.12125	0	317.901
0.0175	0.12375	0	317.916
0.0175	0.12625	0	317.93
0.0175	0.12875	0	317.942
0.0175	0.13125	0	317.954
0.0175	0.13375	0	317.965
0.0175	0.13625	0	317.974
0.0175	0.13875	0	317.983
0.0175	0.14125	0	317.991
0.0175	0.14375	0	317.997
0.0175	0.14625	0	318.003
0.0175	0.14875	0	318.008
0.0175	0.15125	0	318.011
0.0175	0.15375	0	318.015
0.0175	0.15625	0	318.018
0.0175	0.15875	0	318.019
0.0175	0.16125	0	318.018
0.0175	0.16375	0	318.017
0.0175	0.16625	0	318.015
0.0175	0.16875	0	318.011
0.0175	0.17125	0	318.006
0.0175	0.17375	0	318.002
0.0175	0.17625	0	317.995
0.0175	0.17875	0	317.988
0.0175	0.18125	0	317.979
0.0175	0.18375	0	317.969
0.0175	0.18625	0	317.959
0.0175	0.18875	0	317.947
0.0175	0.19125	0	317.934
0.0175	0.19375	0	317.92
0.0175	0.19625	0	317.904
0.0175	0.19875	0	317.887
0.0175	0.20125	0	317.869
0.0175	0.20375	0	317.85
0.0175	0.20625	0	317.829
0.0175	0.20875	0	317.806
0.0175	0.21125	0	317.783
0.0175	0.21375	0	317.758
0.0175	0.21625	0	317.732
0.0175	0.21875	0	317.704
0.0175	0.22125	0	317.675
0.0175	0.22375	0	317.644
0.0175	0.22625	0	317.611
0.0175	0.22875	0	317.577
0.0175	0.23125	0	317.542
0.0175	0.23375	0	317.504
0.0175	0.23625	0	317.465
0.0175	0.23875	0	317.424
0.0175	0.24125	0	317.381
0.0175	0.24375	0	317.337
0.0175	0.24625	0	317.291
0.0175	0.24875	0	317.243
0.0175	0.25125	0	317.192
0.0175	0.25375	0	317.14
0.0175	0.25625	0	317.087
0.0175	0.25875	0	317.032
0.0175	0.26125	0	316.974
0.0175	0.26375	0	316.915
0.0175	0.26625	0	316.854
0.0175	0.26875	0	316.791
0.0175	0.27125	0	316.726
0.0175	0.27375	0	316.659
0.0175	0.27625	0	316.59
0.0175	0.27875	0	316.52
0.0175	0.28125	0	316.448
0.0175	0.28375	0	316.374
0.0175	0.28625	0	316.299
0.0175	0.28875	0	316.223
0.0175	0.29125	0	316.144
0.0175	0.29375	0	316.065
0.0175	0.29625	0	315.984
0.0175	0.29875	0	315.901
0.0175	0.30125	0	315.817
0.0175	0.30375	0	315.734
0.0175	0.30625	0	315.648
0.0175	0.30875	0	315.562
0.0175	0.31125	0	315.476
0.0175	0.31375	0	315.388
0.0175	0.31625	0	315.301
0.0175	0.31875	0	315.212
0.0175	0.32125	0	315.124
0.0175	0.32375	0	315.035
0.0175	0.32625	0	314.947
0.0175	0.32875	0	314.858
0.0175	0.33125	0	314.769
0.0175	0.33375	0	314.682
0.0175	0.33625	0	314.594
0.0175	0.33875	0	314.506
0.0175	0.34125	0	314.42
0.0175	0.34375	0	314.334
0.0175	0.34625	0	314.249
0.0175	0.34875	0	314.165
0.0175	0.35125	0	314.082
0.0175	0.35375	0	313.999
0.0175	0.35625	0	313.918
0.0175	0.35875	0	313.838
0.0175	0.36125	0	313.759
0.0175	0.36375	0	313.682
0.0175	0.36625	0	313.606
0.0175	0.36875	0	313.531
0.0175	0.37125	0	313.457
0.0175	0.37375	0	313.385
0.0175	0.37625	0	313.315
0.0175	0.37875	0	313.245
0.0175	0.38125	0	313.178
0.0175	0.38375	0	313.111
0.0175	0.38625	0	313.047
0.0175	0.38875	0	312.985
0.0175	0.39125	0	312.923
0.0175	0.39375	0	312.864
0.0175	0.39625	0	312.806
0.0175	0.39875	0	312.749
0.0175	0.40125	0	312.694
0.0175	0.40375	0	312.641
0.0175	0.40625	0	312.588
0.0175	0.40875	0	312.538
0.0175	0.41125	0	312.49
0.0175	0.41375	0	312.442
0.0175	0.41625	0	312.397
0.0175	0.41875	0	312.353
0.0175	0.42125	0	312.311
0.0175	0.42375	0	312.27
0.0175	0.42625	0	312.23
0.0175	0.42875	0	312.192
0.0175	0.43125	0	312.155
0.0175	0.43375	0	312.12
0.0175	0.43625	0	312.086
0.0175	0.43875	0	312.054
0.0175	0.44125	0	312.024
0.0175	0.44375	0	311.994
0.0175	0.44625	0	311.966
0.0175	0.44875	0	311.94
0.0175	0.45125	0	311.915
0.0175	0.45375	0	311.891
0.0175	0.45625	0	311.868
0.0175	0.45875	0	311.847
0.0175	0.46125	0	311.827
0.0175	0.46375	0	311.809
0.0175	0.46625	0	311.791
0.0175	0.46875	0	311.776
0.0175	0.47125	0	311.761
0.0175	0.47375	0	311.747
0.0175	0.47625	0	311.735
0.0175	0.47875	0	311.724
0.0175	0.48125	0	311.714
0.0175	0.48375	0	311.706
0.0175	0.48625	0	311.698
0.0175	0.48875	0	311.692
0.0175	0.49125	0	311.687
0.0175	0.49375	0	311.684
0.0175	0.49625	0	311.681
0.0175	0.49875	0	311.68
0.0225	0.00125	0	321.044
0.0225	0.00375	0	321.046
0.0225	0.00625	0	321.052
0.0225	0.00875	0	321.059
0.0225	0.01125	0	321.069
0.0225	0.01375	0	321.081
0.0225	0.01625	0	321.095
0.0225	0.01875	0	321.112
0.0225	0.02125	0	321.131
0.0225	0.02375	0	321.153
0.0225	0.02625	0	321.177
0.0225	0.02875	0	321.202
0.0225	0.03125	0	321.229
0.0225	0.03375	0	321.257
0.0225	0.03625	0	321.287
0.0225	0.03875	0	321.319
0.0225	0.04125	0	321.352
0.0225	0.04375	0	321.386
0.0225	0.04625	0	321.421
0.0225	0.04875	0	321.457
0.0225	0.05125	0	321.494
0.0225	0.05375	0	321.531
0.0225	0.05625	0	321.569
0.0225	0.05875	0	321.607
0.0225	0.06125	0	321.645
0.0225	0.06375	0	321.683
0.0225	0.06625	0	321.721
0.0225	0.06875	0	321.759
0.0225	0.07125	0	321.797
0.0225	0.07375	0	321.834
0.0225	0.07625	0	321.871
0.0225	0.07875	0	321.907
0.0225	0.08125	0	321.943
0.0225	0.08375	0	321.978
0.0225	0.08625	0	322.013
0.0225	0.08875	0	322.047
0.0225	0.09125	0	322.079
0.0225	0.09375	0	322.11
0.0225	0.09625	0	322.141
0.0225	0.09875	0	322.17
0.0225	0.10125	0	322.199
0.0225	0.10375	0	322.227
0.0225	0.10625	0	322.253
0.0225	0.10875	0	322.279
0.0225	0.11125	0	322.302
0.0225	0.11375	0	322.325
0.0225	0.11625	0	322.347
0.0225	0.11875	0	322.368
0.0225	0.12125	0	322.388
0.0225	0.12375	0	322.406
0.0225	0.12625	0	322.423
0.0225	0.12875	0	322.439
0.0225	0.13125	0	322.453
0.0225	0.13375	0	322.467
0.0225	0.13625	0	322.479
0.0225	0.13875	0	322.49
0.0225	0.14125	0	322.499
0.0225	0.14375	0	322.508
0.0225	0.14625	0	322.516
0.0225	0.14875	0	322.522
0.0225	0.15125	0	322.526
0.0225	0.15375	0	322.53
0.0225	0.15625	0	322.532
0.0225	0.15875	0	322.534
0.0225	0.16125	0	322.533
0.0225	0.16375	0	322.532
0.0225	0.16625	0	322.529
0.0225	0.16875	0	322.526
0.0225	0.17125	0	322.52
0.0225	0.17375	0	322.514
0.0225	0.17625	0	322.506
0.0225	0.17875	0	322.497
0.0225	0.18125	0	322.486
0.0225	0.18375	0	322.474
0.0225	0.18625	0	322.461
